feature_idx,count,frequency,top_tokens
19660,348,0.000348,"' source'(22), ' part'(20), ' basis'(15), ' factor'(11), ' role'(10)"
19661,0,0.000000,
19662,0,0.000000,
19663,0,0.000000,
19664,0,0.000000,
19665,0,0.000000,
19666,0,0.000000,
19667,0,0.000000,
19668,0,0.000000,
19669,0,0.000000,
19670,0,0.000000,
19671,0,0.000000,
19672,0,0.000000,
19673,0,0.000000,
19674,0,0.000000,
19675,0,0.000000,
19676,0,0.000000,
19677,0,0.000000,
19678,0,0.000000,
19679,0,0.000000,
19680,0,0.000000,
19681,0,0.000000,
19682,0,0.000000,
19683,113,0.000113,"' transport'(47), ' delivery'(21), ' transportation'(21), ' Transportation'(8), ' Transport'(4)"
19684,0,0.000000,
19685,174,0.000174,' been'(174)
19686,0,0.000000,
19687,0,0.000000,
19688,0,0.000000,
19689,0,0.000000,
19690,0,0.000000,
19691,0,0.000000,
19692,0,0.000000,
19693,0,0.000000,
19694,0,0.000000,
19695,0,0.000000,
19696,101,0.000101,"' Pat'(76), ' pat'(14), 'pat'(8), ' Patterson'(2), ' Patrick'(1)"
19697,0,0.000000,
19698,0,0.000000,
19699,0,0.000000,
19700,0,0.000000,
19701,19,0.000019,' et'(19)
19702,0,0.000000,
19703,0,0.000000,
19704,601,0.000601,"' road'(151), ' highway'(132), ' Road'(99), ' Highway'(81), ' Route'(66)"
19705,0,0.000000,
19706,0,0.000000,
19707,0,0.000000,
19708,431,0.000431,"' As'(387), ' as'(44)"
19709,0,0.000000,
19710,0,0.000000,
19711,0,0.000000,
19712,0,0.000000,
19713,924,0.000924,"'>'(73), ' the'(68), ' in'(16), ' on'(14), ' being'(10)"
19714,0,0.000000,
19715,0,0.000000,
19716,0,0.000000,
19717,0,0.000000,
19718,0,0.000000,
19719,0,0.000000,
19720,0,0.000000,
19721,0,0.000000,
19722,0,0.000000,
19723,0,0.000000,
19724,0,0.000000,
19725,0,0.000000,
19726,0,0.000000,
19727,0,0.000000,
19728,0,0.000000,
19729,148,0.000148,"' a'(117), ' A'(10), 'an'(5), ' An'(3), 'a'(2)"
19730,0,0.000000,
19731,0,0.000000,
19732,0,0.000000,
19733,0,0.000000,
19734,0,0.000000,
19735,0,0.000000,
19736,0,0.000000,
19737,0,0.000000,
19738,0,0.000000,
19739,0,0.000000,
19740,0,0.000000,
19741,0,0.000000,
19742,0,0.000000,
19743,0,0.000000,
19744,0,0.000000,
19745,0,0.000000,
19746,0,0.000000,
19747,0,0.000000,
19748,0,0.000000,
19749,0,0.000000,
19750,0,0.000000,
19751,0,0.000000,
19752,315,0.000315,"' position'(203), ' positions'(109), ' positioned'(2), 'position'(1)"
19753,0,0.000000,
19754,0,0.000000,
19755,0,0.000000,
19756,8,0.000008,"' Index'(6), ' index'(2)"
19757,0,0.000000,
19758,0,0.000000,
19759,1030,0.001030,"' He'(1013), ' She'(17)"
19760,0,0.000000,
19761,0,0.000000,
19762,0,0.000000,
19763,120,0.000120,"' process'(110), ' processes'(9), ' procedure'(1)"
19764,0,0.000000,
19765,0,0.000000,
19766,6,0.000006,"' a'(2), ' of'(2), ' the'(2)"
19767,0,0.000000,
19768,0,0.000000,
19769,0,0.000000,
19770,0,0.000000,
19771,0,0.000000,
19772,0,0.000000,
19773,11,0.000011,"' @'(4), ' 10'(1), ' ""'(1), ' placing'(1), ' specific'(1)"
19774,0,0.000000,
19775,0,0.000000,
19776,0,0.000000,
19777,0,0.000000,
19778,0,0.000000,
19779,4,0.000004,"'>'(2), ' ""'(1), ' And'(1)"
19780,0,0.000000,
19781,0,0.000000,
19782,0,0.000000,
19783,0,0.000000,
19784,0,0.000000,
19785,0,0.000000,
19786,0,0.000000,
19787,595,0.000595,"'>'(47), ' ,'(19), ' I'(19), ' would'(19), ' He'(18)"
19788,168,0.000168,"'í'(29), 'ers'(24), 'harm'(9), 'orem'(9), 'ah'(7)"
19789,0,0.000000,
19790,0,0.000000,
19791,8,0.000008,' fluid'(8)
19792,0,0.000000,
19793,0,0.000000,
19794,0,0.000000,
19795,0,0.000000,
19796,0,0.000000,
19797,0,0.000000,
19798,0,0.000000,
19799,0,0.000000,
19800,0,0.000000,
19801,0,0.000000,
19802,0,0.000000,
19803,1186,0.001186,"' Cra'(96), ' cad'(67), ' Corps'(47), ' Coleman'(47), ' Cricket'(32)"
19804,0,0.000000,
19805,116,0.000116,"' save'(56), ' saves'(26), ' saved'(18), ' Save'(8), ' saving'(8)"
19806,0,0.000000,
19807,0,0.000000,
19808,0,0.000000,
19809,0,0.000000,
19810,0,0.000000,
19811,0,0.000000,
19812,0,0.000000,
19813,0,0.000000,
19814,0,0.000000,
19815,0,0.000000,
19816,0,0.000000,
19817,0,0.000000,
19818,9,0.000009,"'>'(2), '72'(1), ' b'(1), ' break'(1), ' red'(1)"
19819,0,0.000000,
19820,0,0.000000,
19821,0,0.000000,
19822,0,0.000000,
19823,78,0.000078,"' Tr'(57), ' tr'(13), 'tr'(6), ' TR'(2)"
19824,0,0.000000,
19825,0,0.000000,
19826,0,0.000000,
19827,0,0.000000,
19828,0,0.000000,
19829,0,0.000000,
19830,0,0.000000,
19831,0,0.000000,
19832,0,0.000000,
19833,0,0.000000,
19834,0,0.000000,
19835,0,0.000000,
19836,0,0.000000,
19837,0,0.000000,
19838,0,0.000000,
19839,46,0.000046,"' AD'(15), 'AB'(8), ' AM'(6), 'OM'(5), 'AD'(3)"
19840,0,0.000000,
19841,0,0.000000,
19842,0,0.000000,
19843,128,0.000128,"' not'(61), ' cannot'(56), ' to'(6), ' never'(3), ' hardly'(1)"
19844,0,0.000000,
19845,0,0.000000,
19846,1275,0.001275,"' <'(647), "" '""(72), ' .'(49), 'uitar'(32), ' ,'(22)"
19847,0,0.000000,
19848,0,0.000000,
19849,0,0.000000,
19850,0,0.000000,
19851,0,0.000000,
19852,27,0.000027,"' .'(6), ' office'(2), ' series'(1), ' friend'(1), ' I'(1)"
19853,0,0.000000,
19854,0,0.000000,
19855,19,0.000019,"' considering'(7), ' consider'(5), ' of'(5), ' contemplated'(1), ' imagine'(1)"
19856,0,0.000000,
19857,0,0.000000,
19858,0,0.000000,
19859,0,0.000000,
19860,0,0.000000,
19861,0,0.000000,
19862,566,0.000566,"' built'(305), ' building'(168), ' build'(49), ' Built'(8), ' rebuild'(7)"
19863,0,0.000000,
19864,56,0.000056,"' G'(8), ' games'(3), ' green'(3), ' maintaining'(2), ' 1995'(2)"
19865,0,0.000000,
19866,0,0.000000,
19867,0,0.000000,
19868,0,0.000000,
19869,0,0.000000,
19870,0,0.000000,
19871,0,0.000000,
19872,0,0.000000,
19873,0,0.000000,
19874,0,0.000000,
19875,0,0.000000,
19876,0,0.000000,
19877,0,0.000000,
19878,0,0.000000,
19879,0,0.000000,
19880,0,0.000000,
19881,0,0.000000,
19882,0,0.000000,
19883,0,0.000000,
19884,0,0.000000,
19885,17,0.000017,"' the'(6), ' The'(2), ' estimated'(1), ' rate'(1), ' States'(1)"
19886,0,0.000000,
19887,0,0.000000,
19888,0,0.000000,
19889,0,0.000000,
19890,0,0.000000,
19891,0,0.000000,
19892,177,0.000177,"'z'(175), ' z'(2)"
19893,0,0.000000,
19894,18876,0.018876,"' the'(1693), ' ='(1202), ' <'(1017), ' in'(820), '@'(774)"
19895,0,0.000000,
19896,0,0.000000,
19897,0,0.000000,
19898,0,0.000000,
19899,0,0.000000,
19900,0,0.000000,
19901,0,0.000000,
19902,0,0.000000,
19903,0,0.000000,
19904,0,0.000000,
19905,0,0.000000,
19906,0,0.000000,
19907,0,0.000000,
19908,0,0.000000,
19909,153,0.000153,"' meant'(63), ' means'(42), ' meaning'(27), ' mean'(21)"
19910,0,0.000000,
19911,0,0.000000,
19912,0,0.000000,
19913,0,0.000000,
19914,0,0.000000,
19915,0,0.000000,
19916,0,0.000000,
19917,0,0.000000,
19918,0,0.000000,
19919,323,0.000323,"' he'(135), ' they'(61), ' she'(55), ' I'(29), ' it'(19)"
19920,0,0.000000,
19921,0,0.000000,
19922,0,0.000000,
19923,0,0.000000,
19924,0,0.000000,
19925,0,0.000000,
19926,0,0.000000,
19927,0,0.000000,
19928,15,0.000015,"' Yeah'(7), ' Yes'(5), 'yes'(1), ' yeah'(1), ' yes'(1)"
19929,0,0.000000,
19930,0,0.000000,
19931,0,0.000000,
19932,0,0.000000,
19933,0,0.000000,
19934,0,0.000000,
19935,0,0.000000,
19936,0,0.000000,
19937,0,0.000000,
19938,0,0.000000,
19939,0,0.000000,
19940,0,0.000000,
19941,0,0.000000,
19942,69,0.000069,"' S'(8), ' T'(3), ' F'(2), ' Pure'(2), ' major'(2)"
19943,0,0.000000,
19944,556,0.000556,"'@'(248), ' ('(55), ' Hill'(31), ' Route'(22), ' SR'(19)"
19945,0,0.000000,
19946,0,0.000000,
19947,0,0.000000,
19948,0,0.000000,
19949,0,0.000000,
19950,0,0.000000,
19951,43,0.000043,"' phone'(23), ' telephone'(10), ' phones'(7), 'phone'(3)"
19952,0,0.000000,
19953,0,0.000000,
19954,0,0.000000,
19955,0,0.000000,
19956,8,0.000008,"' pathways'(2), ' Ras'(1), ' of'(1), ' repair'(1), ' signal'(1)"
19957,0,0.000000,
19958,0,0.000000,
19959,0,0.000000,
19960,0,0.000000,
19961,0,0.000000,
19962,0,0.000000,
19963,0,0.000000,
19964,0,0.000000,
19965,0,0.000000,
19966,0,0.000000,
19967,275,0.000275,"' refused'(37), ' banned'(21), ' allowed'(19), ' permitted'(17), ' ban'(15)"
19968,239,0.000239,"' well'(212), ' poorly'(14), ' Well'(13)"
19969,0,0.000000,
19970,0,0.000000,
19971,0,0.000000,
19972,0,0.000000,
19973,374,0.000374,"' dress'(29), ' fashion'(23), ' clothing'(21), ' clothes'(18), ' dressed'(18)"
19974,0,0.000000,
19975,0,0.000000,
19976,0,0.000000,
19977,0,0.000000,
19978,0,0.000000,
19979,0,0.000000,
19980,0,0.000000,
19981,0,0.000000,
19982,0,0.000000,
19983,0,0.000000,
19984,0,0.000000,
19985,0,0.000000,
19986,0,0.000000,
19987,0,0.000000,
19988,0,0.000000,
19989,0,0.000000,
19990,0,0.000000,
19991,0,0.000000,
19992,0,0.000000,
19993,0,0.000000,
19994,0,0.000000,
19995,0,0.000000,
19996,0,0.000000,
19997,0,0.000000,
19998,0,0.000000,
19999,0,0.000000,
20000,0,0.000000,
20001,0,0.000000,
20002,0,0.000000,
20003,0,0.000000,
20004,0,0.000000,
20005,152,0.000152,' to'(152)
20006,0,0.000000,
20007,0,0.000000,
20008,73,0.000073,' Central'(73)
20009,1271,0.001271,"' man'(81), 'man'(62), ' woman'(42), ' monarch'(26), ' officer'(25)"
20010,0,0.000000,
20011,0,0.000000,
20012,0,0.000000,
20013,0,0.000000,
20014,0,0.000000,
20015,12,0.000012,"' a'(3), '>'(2), ' ,'(1), ' are'(1), ' of'(1)"
20016,0,0.000000,
20017,0,0.000000,
20018,0,0.000000,
20019,0,0.000000,
20020,0,0.000000,
20021,0,0.000000,
20022,0,0.000000,
20023,0,0.000000,
20024,7,0.000007,' storage'(7)
20025,0,0.000000,
20026,93,0.000093,"' pair'(57), ' pairs'(18), ' couple'(18)"
20027,0,0.000000,
20028,0,0.000000,
20029,0,0.000000,
20030,0,0.000000,
20031,0,0.000000,
20032,0,0.000000,
20033,0,0.000000,
20034,0,0.000000,
20035,0,0.000000,
20036,0,0.000000,
20037,0,0.000000,
20038,0,0.000000,
20039,0,0.000000,
20040,0,0.000000,
20041,0,0.000000,
20042,0,0.000000,
20043,0,0.000000,
20044,0,0.000000,
20045,0,0.000000,
20046,0,0.000000,
20047,0,0.000000,
20048,0,0.000000,
20049,0,0.000000,
20050,0,0.000000,
20051,0,0.000000,
20052,202,0.000202,' James'(202)
20053,0,0.000000,
20054,0,0.000000,
20055,0,0.000000,
20056,0,0.000000,
20057,0,0.000000,
20058,0,0.000000,
20059,14,0.000014,"'S'(6), 'O'(6), 'H'(1), 'M'(1)"
20060,0,0.000000,
20061,0,0.000000,
20062,0,0.000000,
20063,0,0.000000,
20064,6,0.000006,"' chromatography'(3), ' electrophoresis'(1), ' column'(1), ' spectrometry'(1)"
20065,0,0.000000,
20066,0,0.000000,
20067,0,0.000000,
20068,2015,0.002015,"' for'(41), ' album'(18), ' and'(14), ' her'(14), ' use'(13)"
20069,0,0.000000,
20070,0,0.000000,
20071,0,0.000000,
20072,0,0.000000,
20073,0,0.000000,
20074,0,0.000000,
20075,0,0.000000,
20076,0,0.000000,
20077,0,0.000000,
20078,764,0.000764,"' early'(381), ' late'(236), ' Early'(110), ' Late'(23), ' earliest'(14)"
20079,0,0.000000,
20080,0,0.000000,
20081,0,0.000000,
20082,0,0.000000,
20083,0,0.000000,
20084,0,0.000000,
20085,0,0.000000,
20086,0,0.000000,
20087,0,0.000000,
20088,78,0.000078,"' Mar'(7), ' Ang'(6), '>'(4), ' Î'(4), ' ,'(3)"
20089,0,0.000000,
20090,157,0.000157,"' offered'(73), ' offer'(40), ' offers'(27), ' offering'(17)"
20091,0,0.000000,
20092,0,0.000000,
20093,0,0.000000,
20094,0,0.000000,
20095,0,0.000000,
20096,0,0.000000,
20097,0,0.000000,
20098,0,0.000000,
20099,0,0.000000,
20100,0,0.000000,
20101,0,0.000000,
20102,0,0.000000,
20103,3,0.000003,"' <'(1), ' 29'(1), ' of'(1)"
20104,0,0.000000,
20105,0,0.000000,
20106,0,0.000000,
20107,0,0.000000,
20108,0,0.000000,
20109,0,0.000000,
20110,670,0.000670,"' man'(226), ' men'(213), ' Man'(188), ' Men'(27), 'man'(16)"
20111,0,0.000000,
20112,0,0.000000,
20113,893,0.000893,"' to'(892), ' should'(1)"
20114,0,0.000000,
20115,0,0.000000,
20116,0,0.000000,
20117,0,0.000000,
20118,0,0.000000,
20119,0,0.000000,
20120,0,0.000000,
20121,0,0.000000,
20122,0,0.000000,
20123,0,0.000000,
20124,0,0.000000,
20125,0,0.000000,
20126,98,0.000098,"'os'(97), ' Bos'(1)"
20127,0,0.000000,
20128,0,0.000000,
20129,0,0.000000,
20130,0,0.000000,
20131,137,0.000137,"' completely'(51), ' entirely'(40), ' largely'(12), ' totally'(12), ' absolutely'(7)"
20132,0,0.000000,
20133,23,0.000023,"' 2009'(5), ' 1996'(3), ' 2010'(3), ' 2005'(2), ' 1995'(2)"
20134,90,0.000090,"' the'(15), ' at'(14), 'th'(8), ' high'(6), ' in'(5)"
20135,0,0.000000,
20136,0,0.000000,
20137,0,0.000000,
20138,22,0.000022,"' Now'(19), ' now'(3)"
20139,0,0.000000,
20140,0,0.000000,
20141,0,0.000000,
20142,59,0.000059,"' disc'(41), ' Disc'(12), 'isc'(6)"
20143,0,0.000000,
20144,0,0.000000,
20145,0,0.000000,
20146,0,0.000000,
20147,0,0.000000,
20148,0,0.000000,
20149,0,0.000000,
20150,0,0.000000,
20151,0,0.000000,
20152,0,0.000000,
20153,0,0.000000,
20154,0,0.000000,
20155,0,0.000000,
20156,0,0.000000,
20157,0,0.000000,
20158,0,0.000000,
20159,0,0.000000,
20160,0,0.000000,
20161,0,0.000000,
20162,0,0.000000,
20163,0,0.000000,
20164,0,0.000000,
20165,0,0.000000,
20166,0,0.000000,
20167,0,0.000000,
20168,0,0.000000,
20169,448,0.000448,' M'(448)
20170,113,0.000113,"' response'(82), ' responses'(14), ' respond'(9), ' responded'(3), ' Respond'(2)"
20171,0,0.000000,
20172,0,0.000000,
20173,0,0.000000,
20174,0,0.000000,
20175,0,0.000000,
20176,378,0.000378,"' was'(171), ' is'(125), ' are'(34), ' were'(31), ' can'(7)"
20177,0,0.000000,
20178,0,0.000000,
20179,0,0.000000,
20180,53,0.000053,"' standards'(22), ' requirements'(17), ' guidelines'(7), ' criteria'(5), ' regulatory'(1)"
20181,0,0.000000,
20182,0,0.000000,
20183,0,0.000000,
20184,0,0.000000,
20185,0,0.000000,
20186,0,0.000000,
20187,0,0.000000,
20188,0,0.000000,
20189,0,0.000000,
20190,0,0.000000,
20191,52,0.000052,"' treated'(28), ' treat'(17), ' treats'(4), ' treating'(3)"
20192,0,0.000000,
20193,0,0.000000,
20194,0,0.000000,
20195,0,0.000000,
20196,0,0.000000,
20197,0,0.000000,
20198,0,0.000000,
20199,0,0.000000,
20200,0,0.000000,
20201,93,0.000093,"' blood'(57), ' Blood'(36)"
20202,0,0.000000,
20203,0,0.000000,
20204,0,0.000000,
20205,0,0.000000,
20206,0,0.000000,
20207,0,0.000000,
20208,0,0.000000,
20209,383545,0.383545,"' .'(24059), ' ,'(21204), ' the'(15652), ' @'(8212), ' <'(6550)"
20210,5,0.000005,' a'(5)
20211,0,0.000000,
20212,0,0.000000,
20213,531,0.000531,"' .'(113), '>'(65), ' ,'(19), ' ""'(17), ' )'(10)"
20214,2735,0.002735,"' a'(89), ' at'(86), ' in'(80), ' to'(78), ' the'(71)"
20215,0,0.000000,
20216,0,0.000000,
20217,0,0.000000,
20218,0,0.000000,
20219,0,0.000000,
20220,0,0.000000,
20221,0,0.000000,
20222,0,0.000000,
20223,0,0.000000,
20224,0,0.000000,
20225,0,0.000000,
20226,273,0.000273,"' be'(266), ' been'(4), ' being'(3)"
20227,0,0.000000,
20228,0,0.000000,
20229,0,0.000000,
20230,0,0.000000,
20231,0,0.000000,
20232,0,0.000000,
20233,0,0.000000,
20234,0,0.000000,
20235,0,0.000000,
20236,253,0.000253,"' world'(251), ' worlds'(2)"
20237,0,0.000000,
20238,0,0.000000,
20239,0,0.000000,
20240,0,0.000000,
20241,223,0.000223,"' a'(81), ' no'(43), ' an'(14), ' little'(8), ' much'(5)"
20242,0,0.000000,
20243,0,0.000000,
20244,0,0.000000,
20245,0,0.000000,
20246,0,0.000000,
20247,152,0.000152,"' advantage'(84), ' benefit'(26), ' advantages'(10), ' benef'(6), ' superiority'(4)"
20248,0,0.000000,
20249,730,0.000730,"'@'(216), ' ('(93), ' –'(41), ' ,'(28), ' 17'(27)"
20250,0,0.000000,
20251,101,0.000101,"' retired'(32), ' graduated'(23), ' graduating'(12), ' graduate'(12), ' finished'(7)"
20252,0,0.000000,
20253,0,0.000000,
20254,0,0.000000,
20255,0,0.000000,
20256,0,0.000000,
20257,220,0.000220,"' critics'(14), ' popular'(13), ' of'(10), ' in'(8), ' reviews'(6)"
20258,0,0.000000,
20259,0,0.000000,
20260,0,0.000000,
20261,0,0.000000,
20262,0,0.000000,
20263,0,0.000000,
20264,0,0.000000,
20265,0,0.000000,
20266,0,0.000000,
20267,9,0.000009,"' first'(2), ' 120'(1), ' 116'(1), ' decisive'(1), ' 65'(1)"
20268,0,0.000000,
20269,0,0.000000,
20270,0,0.000000,
20271,42,0.000042,"' sin'(19), ' Cos'(6), ' Sin'(6), 'cos'(6), 'sin'(3)"
20272,0,0.000000,
20273,107,0.000107,"' <'(37), ' .'(33), ' @'(5), ' ('(4), '4'(4)"
20274,0,0.000000,
20275,1,0.000001,' on'(1)
20276,0,0.000000,
20277,0,0.000000,
20278,0,0.000000,
20279,0,0.000000,
20280,0,0.000000,
20281,0,0.000000,
20282,0,0.000000,
20283,282,0.000282,"' Fern'(49), ' FA'(43), ' Fischer'(15), ' Fol'(14), ' Fantasy'(14)"
20284,0,0.000000,
20285,0,0.000000,
20286,585,0.000585,"' year'(509), ' Year'(63), ' month'(9), ' decade'(4)"
20287,0,0.000000,
20288,0,0.000000,
20289,0,0.000000,
20290,0,0.000000,
20291,0,0.000000,
20292,0,0.000000,
20293,0,0.000000,
20294,0,0.000000,
20295,0,0.000000,
20296,0,0.000000,
20297,0,0.000000,
20298,0,0.000000,
20299,0,0.000000,
20300,0,0.000000,
20301,0,0.000000,
20302,0,0.000000,
20303,0,0.000000,
20304,0,0.000000,
20305,0,0.000000,
20306,72,0.000072,"'>'(13), 'awa'(6), ' Mountain'(5), ' the'(4), 'ink'(3)"
20307,0,0.000000,
20308,0,0.000000,
20309,0,0.000000,
20310,0,0.000000,
20311,0,0.000000,
20312,0,0.000000,
20313,0,0.000000,
20314,0,0.000000,
20315,21,0.000021,"' of'(11), ' in'(6), ' from'(4)"
20316,0,0.000000,
20317,0,0.000000,
20318,0,0.000000,
20319,0,0.000000,
20320,142,0.000142,"' source'(74), ' sources'(61), ' Sources'(4), ' Source'(3)"
20321,0,0.000000,
20322,0,0.000000,
20323,0,0.000000,
20324,0,0.000000,
20325,0,0.000000,
20326,0,0.000000,
20327,0,0.000000,
20328,0,0.000000,
20329,0,0.000000,
20330,0,0.000000,
20331,139,0.000139,"' Se'(13), ' @'(11), ' T'(9), ' Al'(6), ' R'(6)"
20332,0,0.000000,
20333,0,0.000000,
20334,0,0.000000,
20335,0,0.000000,
20336,0,0.000000,
20337,6,0.000006,' layout'(6)
20338,0,0.000000,
20339,0,0.000000,
20340,766,0.000766,"'>'(124), ' of'(10), ' is'(9), ' was'(8), 'ton'(8)"
20341,0,0.000000,
20342,0,0.000000,
20343,0,0.000000,
20344,0,0.000000,
20345,290,0.000290,"' heavily'(62), ' closely'(35), ' badly'(28), ' strongly'(26), ' severely'(25)"
20346,0,0.000000,
20347,0,0.000000,
20348,0,0.000000,
20349,0,0.000000,
20350,0,0.000000,
20351,0,0.000000,
20352,0,0.000000,
20353,0,0.000000,
20354,0,0.000000,
20355,0,0.000000,
20356,0,0.000000,
20357,0,0.000000,
20358,0,0.000000,
20359,4,0.000004,"' ,'(4)"
20360,272,0.000272,"' GA'(68), ' Guild'(19), ' Gordon'(15), ' Grey'(14), ' GM'(13)"
20361,0,0.000000,
20362,0,0.000000,
20363,0,0.000000,
20364,0,0.000000,
20365,1,0.000001,' entitled'(1)
20366,0,0.000000,
20367,0,0.000000,
20368,0,0.000000,
20369,0,0.000000,
20370,1,0.000001,' nu'(1)
20371,0,0.000000,
20372,0,0.000000,
20373,0,0.000000,
20374,0,0.000000,
20375,0,0.000000,
20376,0,0.000000,
20377,0,0.000000,
20378,0,0.000000,
20379,0,0.000000,
20380,0,0.000000,
20381,0,0.000000,
20382,0,0.000000,
20383,0,0.000000,
20384,0,0.000000,
20385,0,0.000000,
20386,0,0.000000,
20387,86,0.000086,"' stability'(9), ' validity'(9), ' effectiveness'(7), 'ability'(5), ' reliability'(5)"
20388,0,0.000000,
20389,0,0.000000,
20390,0,0.000000,
20391,40,0.000040,' con'(40)
20392,0,0.000000,
20393,0,0.000000,
20394,0,0.000000,
20395,0,0.000000,
20396,0,0.000000,
20397,0,0.000000,
20398,0,0.000000,
20399,0,0.000000,
20400,0,0.000000,
20401,1104,0.001104,"' with'(1033), ' With'(71)"
20402,0,0.000000,
20403,0,0.000000,
20404,0,0.000000,
20405,0,0.000000,
20406,0,0.000000,
20407,0,0.000000,
20408,0,0.000000,
20409,0,0.000000,
20410,1549,0.001549,"' also'(1503), ' Also'(39), ' additionally'(4), ' likewise'(3)"
20411,12,0.000012,"' elect'(11), ' Elect'(1)"
20412,0,0.000000,
20413,417,0.000417,"' support'(225), ' supported'(97), ' supporting'(53), ' supports'(10), ' backing'(10)"
20414,0,0.000000,
20415,42,0.000042,"'on'(16), 'send'(3), 'imony'(3), 'ia'(3), 'ari'(3)"
20416,0,0.000000,
20417,0,0.000000,
20418,0,0.000000,
20419,0,0.000000,
20420,0,0.000000,
20421,0,0.000000,
20422,0,0.000000,
20423,0,0.000000,
20424,223,0.000223,"' without'(211), ' Without'(12)"
20425,4,0.000004,' of'(4)
20426,0,0.000000,
20427,0,0.000000,
20428,0,0.000000,
20429,0,0.000000,
20430,0,0.000000,
20431,0,0.000000,
20432,0,0.000000,
20433,0,0.000000,
20434,0,0.000000,
20435,0,0.000000,
20436,0,0.000000,
20437,0,0.000000,
20438,0,0.000000,
20439,0,0.000000,
20440,0,0.000000,
20441,0,0.000000,
20442,0,0.000000,
20443,0,0.000000,
20444,0,0.000000,
20445,0,0.000000,
20446,0,0.000000,
20447,0,0.000000,
20448,0,0.000000,
20449,122,0.000122,' d'(122)
20450,0,0.000000,
20451,0,0.000000,
20452,0,0.000000,
20453,0,0.000000,
20454,0,0.000000,
20455,0,0.000000,
20456,0,0.000000,
20457,0,0.000000,
20458,17151,0.017151,"' The'(508), ' Old'(231), 'uitar'(191), ' New'(172), ' World'(146)"
20459,0,0.000000,
20460,0,0.000000,
20461,0,0.000000,
20462,0,0.000000,
20463,0,0.000000,
20464,0,0.000000,
20465,0,0.000000,
20466,35,0.000035,"' .'(24), ' ,'(3), ' \n'(3), ' ;'(2), ' <'(1)"
20467,0,0.000000,
20468,0,0.000000,
20469,0,0.000000,
20470,6,0.000006,"' suffer'(1), ' communicate'(1), ' listen'(1), ' seeks'(1), ' estimated'(1)"
20471,0,0.000000,
20472,0,0.000000,
20473,591,0.000591,"' Tour'(99), ' tour'(93), ' travel'(54), ' trip'(35), ' journey'(27)"
20474,16,0.000016,'.'(16)
20475,0,0.000000,
20476,0,0.000000,
20477,0,0.000000,
20478,0,0.000000,
20479,0,0.000000,
20480,0,0.000000,
20481,0,0.000000,
20482,0,0.000000,
20483,0,0.000000,
20484,17,0.000017,"' oxidation'(8), ' mitochondrial'(3), 'dehyde'(1), ' oxid'(1), ' radicals'(1)"
20485,0,0.000000,
20486,0,0.000000,
20487,0,0.000000,
20488,0,0.000000,
20489,0,0.000000,
20490,0,0.000000,
20491,0,0.000000,
20492,273,0.000273,"' proteins'(122), ' protein'(109), ' Proteins'(18), ' Protein'(17), ' peptide'(4)"
20493,0,0.000000,
20494,0,0.000000,
20495,1093,0.001093,"' the'(196), ' her'(48), ' him'(47), ' them'(34), ' it'(28)"
20496,0,0.000000,
20497,286,0.000286,' An'(286)
20498,0,0.000000,
20499,216,0.000216,"' than'(81), ' of'(70), ' to'(63), ' just'(2)"
20500,0,0.000000,
20501,0,0.000000,
20502,343,0.000343,"' completed'(163), ' complete'(80), ' finished'(33), ' completing'(18), ' finish'(12)"
20503,0,0.000000,
20504,0,0.000000,
20505,2,0.000002,"' @'(1), ' of'(1)"
20506,1,0.000001,' derivative'(1)
20507,0,0.000000,
20508,0,0.000000,
20509,0,0.000000,
20510,0,0.000000,
20511,0,0.000000,
20512,0,0.000000,
20513,0,0.000000,
20514,0,0.000000,
20515,0,0.000000,
20516,0,0.000000,
20517,302,0.000302,"' corn'(49), ' horses'(34), ' farm'(30), ' herd'(23), ' horse'(21)"
20518,0,0.000000,
20519,0,0.000000,
20520,0,0.000000,
20521,0,0.000000,
20522,0,0.000000,
20523,0,0.000000,
20524,0,0.000000,
20525,0,0.000000,
20526,9274,0.009274,"' the'(366), ' ,'(323), ' .'(260), ' ='(220), ' of'(175)"
20527,0,0.000000,
20528,0,0.000000,
20529,0,0.000000,
20530,0,0.000000,
20531,0,0.000000,
20532,0,0.000000,
20533,0,0.000000,
20534,0,0.000000,
20535,0,0.000000,
20536,0,0.000000,
20537,0,0.000000,
20538,0,0.000000,
20539,0,0.000000,
20540,0,0.000000,
20541,0,0.000000,
20542,0,0.000000,
20543,0,0.000000,
20544,0,0.000000,
20545,0,0.000000,
20546,0,0.000000,
20547,0,0.000000,
20548,0,0.000000,
20549,0,0.000000,
20550,24,0.000024,"' L'(5), ' V'(4), ' B'(3), ' N'(3), ' A'(2)"
20551,371,0.000371,"' Some'(110), ' Many'(84), ' some'(79), ' Most'(39), ' many'(36)"
20552,0,0.000000,
20553,0,0.000000,
20554,0,0.000000,
20555,120,0.000120,"' for'(30), ' to'(22), ' ensure'(15), ' achieve'(3), ' influence'(3)"
20556,0,0.000000,
20557,0,0.000000,
20558,0,0.000000,
20559,0,0.000000,
20560,24,0.000024,' Football'(24)
20561,0,0.000000,
20562,0,0.000000,
20563,0,0.000000,
20564,0,0.000000,
20565,0,0.000000,
20566,0,0.000000,
20567,309,0.000309,' but'(309)
20568,58,0.000058,"' hy'(53), ' Hy'(3), ' hydr'(1), ' Hor'(1)"
